Gene,scores,logfoldchanges,pvals,pvals_adj
PFKFB4,-5.2124157,-1.4992281,6.537439242668302e-06,0.0002703379705007949
AGMO,-5.227698,-1.5712014,2.2707809983615273e-05,0.0007224198835876851
CYB5A,-5.2478094,-1.286014,4.959897796809634e-06,0.00022052432807676068
BMF,-5.268731,-1.660925,1.2944400041647142e-05,0.00046852389653420146
,-5.2737303,-1.0062675,5.351128980661829e-06,0.00023267082600015546
CHN2,-5.276326,-1.5954971,3.7152255757597464e-06,0.00017426830118455415
RAB6B,-5.276857,-1.7552613,1.8743941734285107e-05,0.0006211077648087688
TSHZ1,-5.283442,-1.099055,5.132358788374432e-06,0.0002252286615970587
,-5.284766,-1.0861181,1.7557566767768386e-05,0.0005903310668676753
,-5.307501,-1.3620282,6.851305916457399e-06,0.0002808619835267333
OCIAD2,-5.308916,-1.3436617,3.1080771397727364e-06,0.0001512693469662848
SP6,-5.3122945,-1.4717406,2.026964108343858e-05,0.0006608517648064981
ME1,-5.313032,-1.0173157,6.374523255813837e-06,0.00026580830176580996
TNNC2,-5.328829,-2.1641123,9.184179343686012e-06,0.0003549640295847665
CYP3A7,-5.3382363,-2.0739143,1.1491479276856852e-05,0.00042670911314777636
CIB2,-5.353753,-1.2551224,1.034499048661554e-05,0.00039182583262635816
PLLP,-5.35915,-1.0000767,4.35539358005137e-06,0.00019926557455656689
GLS,-5.3704495,-1.4486314,2.9792708762837177e-06,0.00014710002736824257
SLC15A1,-5.3738775,-1.0523343,2.900187981578889e-06,0.00014411679920646272
ADIRF,-5.3750105,-4.7553024,2.54780143287246e-06,0.0001293227922584737
,-5.380253,-1.2352986,3.466920384411567e-06,0.00016450311196124172
RAB40C,-5.3839407,-1.0272888,7.978168479596907e-06,0.0003168960673923517
CDK20,-5.389243,-1.5499787,9.281120121234767e-06,0.0003575423042143755
CRYM,-5.3929033,-3.703386,7.100088532091625e-06,0.000288560041398332
CNGA1,-5.396229,-3.0013187,1.3960234846754887e-05,0.0004950650898766368
HOXD13,-5.397932,-1.0438627,3.42599787869344e-06,0.00016338072746708727
SCARB1,-5.400391,-1.5412133,1.257500690609632e-05,0.0004569015758115965
SLC22A4,-5.420826,-1.479748,5.175910328263426e-06,0.00022650951887063633
TMEM229A,-5.428927,-1.5879593,5.567299303763263e-06,0.0002392118330273648
RAB11FIP1,-5.4332237,-1.4457986,2.491571280245991e-06,0.00012742568924821308
PEPD,-5.4390445,-2.6772146,2.172387061646907e-06,0.00011444222129769513
ABCG2,-5.439134,-1.0426202,3.299826539669758e-06,0.00015880457183332374
PTPRF,-5.481066,-1.6401223,2.4831632824498344e-06,0.00012713312273036182
PLOD2,-5.4846487,-3.0969415,3.2558710044979735e-06,0.00015716886694876086
SLC22A4,-5.5026727,-1.4320414,4.623206564266535e-06,0.00020909180969001621
EEF1A2,-5.506073,-2.0204933,8.972991514780795e-06,0.00034911654999161937
UPB1,-5.5107384,-4.4136653,1.5486251120714518e-05,0.0005364074579218279
TST,-5.512903,-2.24431,1.545201831777151e-06,8.86046824919778e-05
SLC25A42,-5.5225096,-1.1964612,3.7169280633989714e-06,0.00017426830118455415
LRAT,-5.528313,-1.382511,2.312718376723136e-06,0.00011996465816627344
,-5.5293856,-1.1775713,4.682482958021022e-06,0.00021116703650629216
SLC39A5,-5.554203,-1.6427771,1.3511994514917097e-06,8.060680006521855e-05
IL17D,-5.555946,-1.054897,3.6538164991756644e-06,0.0001716495502745811
,-5.5568666,-2.9800892,4.8424199929848385e-06,0.00021611354963031488
PPL,-5.5570045,-1.0052639,3.4383860711211447e-06,0.00016342357130135686
SLC13A2,-5.572134,-1.0521858,2.5393083752112928e-06,0.00012908349094435944
GCLM,-5.5832806,-1.0007883,2.5999906149354527e-06,0.00013140785899652934
OAT,-5.584952,-3.4175594,1.2103815033734871e-06,7.395873348504764e-05
ALDOC,-5.5932617,-1.5040275,3.849519309171838e-06,0.00017888920428191764
RNASE4,-5.6185875,-1.2118067,1.3778105046819718e-06,8.157264507867687e-05
MS4A10,-5.660104,-5.1466627,1.0727239453077216e-06,6.7707091263288e-05
ABCG1,-5.667007,-1.3591224,1.668137546196941e-06,9.453739695011702e-05
DEFB1,-5.708563,-1.6703329,4.362810808732034e-06,0.0001994120685301317
SLC19A1,-5.7147,-1.9289212,4.87548371954123e-06,0.00021728580680366522
CBS,-5.7253036,-1.8004446,5.065852359960913e-06,0.00022388943758125032
MMP28,-5.7256107,-1.2068609,1.2514250175990192e-06,7.57048124137555e-05
AKR7A2,-5.7263412,-1.0164976,1.282651065990729e-06,7.747565021577732e-05
CYSTM1,-5.730745,-2.34889,1.2338889122613744e-06,7.502774135263347e-05
,-5.734651,-1.4915582,4.822692848485234e-06,0.00021564001000311055
OSBP2,-5.7354655,-3.619946,6.17001374450178e-06,0.00025899275972595005
GPAM,-5.73683,-1.0585182,3.3838693916863905e-06,0.00016186118231800614
,-5.739283,-1.2154344,3.4749598153733385e-06,0.00016471936271128908
NEU4,-5.7454057,-1.5470327,1.167401869901582e-06,7.238044594945497e-05
TMEM229A,-5.7488675,-1.5067189,7.137396237696995e-07,4.943613525867228e-05
CHPF,-5.7504973,-1.0127497,2.646440745464666e-06,0.00013361277731664561
IGFBP4,-5.755002,-1.6676488,4.835437806167133e-06,0.00021600571888229326
AVP,-5.7630725,-4.0826316,8.542548987155845e-06,0.0003345383815690245
SPNS2,-5.7633114,-1.3348753,1.7154157117971144e-06,9.603688884968769e-05
PLLP,-5.767292,-1.1177807,7.499949492184661e-07,5.156978352133427e-05
PRKG2,-5.796411,-1.6636451,3.440714418926405e-06,0.00016342357130135686
SMPDL3B,-5.7988763,-1.0088507,1.7262469576804149e-06,9.641507063398746e-05
,-5.800329,-1.0561527,1.4284047661888344e-06,8.363062410160295e-05
DNASE1,-5.8023715,-1.5766752,5.823312939764054e-07,4.28434627125067e-05
SLC17A4,-5.8249035,-1.210789,1.7480843243401432e-06,9.717582271628573e-05
CYP2S1,-5.858772,-1.3236048,6.46939139986182e-07,4.612835212803603e-05
TSC22D3,-5.872168,-1.0071115,1.671539330198623e-06,9.453739695011702e-05
IDS,-5.875929,-1.4789356,1.6821918552687697e-06,9.477318459571878e-05
UGT1A3,-5.8816752,-1.2022055,2.9191610838025996e-06,0.00014475550669963268
GNA14,-5.8829823,-1.0905455,1.2982456757314035e-06,7.8137542216063e-05
FTH1,-5.9086814,-1.3785756,1.3793704408377427e-06,8.157264507867687e-05
EPHX1,-5.9193974,-1.6325262,1.7942094363150412e-06,9.907007772423929e-05
,-5.9278574,-1.1915464,4.338070914872798e-07,3.5062196957717596e-05
SMPDL3B,-5.9298077,-1.1609161,1.6700903070213708e-06,9.453739695011702e-05
CYP2C9,-5.9345093,-1.7769034,5.292577519350399e-07,3.986878418915753e-05
SEMA5A,-5.9370003,-1.6991404,1.9378064276006264e-06,0.00010524584751610272
NR0B2,-5.9412384,-1.2329979,7.963632369884969e-07,5.412867191410176e-05
,-5.947285,-1.3378742,1.9169336367517225e-06,0.00010435486715053365
GRASP,-5.9545736,-1.1413468,9.545527248397933e-07,6.15254501425283e-05
HSPB1,-5.9617033,-2.6361496,5.262892577598213e-07,3.9771830538089246e-05
PRKD1,-5.987534,-2.165762,7.323331972771512e-07,5.042865584219824e-05
GPAM,-6.000207,-1.1008985,8.970402680121672e-07,5.9434571370940606e-05
HGD,-6.0073996,-1.0176116,3.7975333505019763e-07,3.168428751537866e-05
DPEP1,-6.0185,-1.861547,1.949061248916671e-06,0.00010549684268020703
,-6.026582,-1.1820334,5.103838886145636e-07,3.9069143395937155e-05
RHOC,-6.0336304,-1.3739974,3.2851382149906674e-07,2.8256369733920636e-05
,-6.0349874,-1.2765067,1.0744571057583484e-06,6.7707091263288e-05
MEP1B,-6.0434194,-2.3322423,3.137432933597405e-07,2.73338010662417e-05
FOXN3,-6.0470686,-1.4212985,4.057510508095811e-07,3.30945947597394e-05
TMEM98,-6.054937,-1.0435405,3.856315096595978e-07,3.2017669474840746e-05
GDPD2,-6.0732107,-1.0129877,3.9941247932020693e-07,3.2746977745582375e-05
PAG1,-6.078976,-1.1336484,6.042706689259694e-07,4.387649476694139e-05
GPRIN2,-6.096646,-1.067121,7.065420924701202e-07,4.922590098451248e-05
MEP1A,-6.1186423,-4.148724,1.9367828282474408e-07,1.945294803734643e-05
SAT2,-6.1220255,-1.3656719,2.117466125267749e-07,2.0401419549499268e-05
SETD9,-6.1302586,-1.2551394,9.546088402269384e-07,6.15254501425283e-05
,-6.13112,-2.3652744,7.121595479471046e-07,4.943613525867228e-05
BBS12,-6.1448917,-1.2199786,6.527989677438057e-07,4.643903874745295e-05
CDHR2,-6.1536965,-1.6756301,4.761560995716864e-07,3.7109582541083636e-05
,-6.16218,-1.0998416,1.0093714112176612e-06,6.422264033100152e-05
SORL1,-6.163855,-1.1275866,6.412127203352833e-07,4.5890847444631236e-05
TRPM6,-6.1647334,-1.826882,9.152866292085897e-07,6.013814523329272e-05
GRAMD1B,-6.174039,-1.092314,2.4669453032332493e-07,2.2535078082870356e-05
GLO1,-6.19461,-2.4027588,5.145858040194233e-07,3.924156644619124e-05
RAI14,-6.210406,-1.3611914,8.083585236762951e-07,5.474657210114995e-05
PAG1,-6.243751,-1.3801469,9.114969761082439e-07,6.005597137709289e-05
TIMP2,-6.2548366,-1.1386216,2.806217839686468e-07,2.523835500799387e-05
ADH4,-6.262545,-3.6375494,1.7102487707576944e-07,1.7550268676406562e-05
C10orf54,-6.264248,-1.0362267,2.0915046709689344e-07,2.0296795237292402e-05
CYBRD1,-6.2988396,-3.7803302,1.0600469880220064e-07,1.2536910715589264e-05
DUSP3,-6.302366,-1.1892815,5.149788617691999e-07,3.924156644619124e-05
CYB5A,-6.32897,-2.4676805,9.312901214269493e-08,1.141361185863852e-05
,-6.338409,-1.5357947,2.870467726895519e-07,2.5721997764118715e-05
ADSSL1,-6.3486104,-1.3881898,1.3393972803662726e-06,8.000362012915059e-05
MMP28,-6.350046,-1.4308294,1.3033153596158694e-07,1.4272208267904614e-05
QPRT,-6.354318,-1.6030197,1.0172063167904039e-07,1.2182526386937629e-05
CPD,-6.35853,-1.4649798,3.7687030813649504e-07,3.156162833523191e-05
SLC6A20,-6.3698726,-1.2301263,6.873278700984009e-07,4.8170991927029706e-05
GPRC5C,-6.385431,-1.2846009,5.290396270529483e-07,3.986878418915753e-05
GAL3ST1,-6.388199,-1.2467285,1.369559360646918e-07,1.472494197139176e-05
CFDP1,-6.420859,-1.145688,6.806774938978422e-08,9.200231486807206e-06
APOB,-6.462774,-5.521604,8.82943451736441e-08,1.0963098653883416e-05
CMBL,-6.48035,-2.302461,7.104534454221488e-08,9.44084863555775e-06
ENTPD8,-6.489061,-1.5681058,4.7120624833045264e-07,3.686512433685387e-05
PTTG1IP,-6.495027,-1.4677553,2.023111368799732e-07,1.993902698412686e-05
C2orf88,-6.512018,-1.7847079,1.2234181538090922e-07,1.3574446319262748e-05
FAM184A,-6.51987,-1.3852707,1.2863783946753303e-07,1.4119420583968873e-05
CHST13,-6.5213523,-1.7577803,2.2089043734597655e-07,2.0951945754408714e-05
WNT3,-6.5424657,-1.8693507,3.1680796638415186e-07,2.7550063356130647e-05
XKRX,-6.5484176,-2.2312553,3.87133129126956e-07,3.2017669474840746e-05
,-6.604316,-5.107661,9.123624318659996e-08,1.1269224429317192e-05
F10,-6.61828,-2.4088426,6.750999734241216e-07,4.754856045834292e-05
TMEM59,-6.6336784,-2.6713681,4.664694021037186e-08,6.8941278369066585e-06
G6PC,-6.6354685,-1.7686177,1.198067945389248e-07,1.3436102337673375e-05
,-6.6418934,-1.3735297,7.789845144131808e-08,9.986834803074348e-06
CYBRD1,-6.6636786,-4.9482446,2.9158926000697515e-08,4.96194716660071e-06
CTSH,-6.6690054,-1.433982,4.262491141172617e-08,6.381192038463703e-06
TM4SF5,-6.688408,-4.1927567,2.74139061463027e-08,4.7825773262308096e-06
CTSE,-6.6898513,-2.9863908,2.7952729759677945e-08,4.802900920227705e-06
DFNA5,-6.6958666,-1.9668936,3.2849133649149015e-07,2.8256369733920636e-05
SLC31A2,-6.724049,-1.0443863,3.1388531120408265e-08,5.210165760397031e-06
RDH5,-6.7454023,-1.0050327,3.413815052658315e-08,5.455991510003612e-06
PAQR7,-6.769639,-1.4158039,5.720505608617867e-08,8.078207726175683e-06
AQP10,-6.780235,-5.527039,1.5895690529943068e-07,1.658390342621412e-05
CYP3A4,-6.7846427,-4.672712,3.732085942633563e-08,5.807690450268617e-06
RHOBTB2,-6.7960653,-1.3087267,1.9456603999598505e-07,1.947864689171862e-05
MATN2,-6.81169,-1.8789239,3.2684616260305534e-08,5.295199418672004e-06
SUMF2,-6.817994,-1.1683918,2.0076929524722004e-08,3.801176080610085e-06
OXT,-6.8197627,-1.9221817,4.4833118689702807e-07,3.576594175132834e-05
SIRPA,-6.828108,-1.0786304,4.4577249977679805e-08,6.6524162924104055e-06
NBL1,-6.8455453,-1.108607,8.271097303491776e-08,1.0488636062583131e-05
C19orf33,-6.8618183,-1.906476,1.0820158695136796e-07,1.2576639985032837e-05
SLC46A1,-6.8810196,-1.3172992,5.139557970414169e-08,7.345530782670185e-06
ABCG1,-6.8857045,-1.6543323,6.19423947234772e-08,8.64397895924347e-06
ACAT1,-6.906938,-1.9879794,1.3069329140732814e-08,2.9163714795313545e-06
VNN1,-6.9402504,-1.7578908,1.5343877455820092e-08,3.240503619653934e-06
IGSF9,-6.9435015,-1.7717808,9.832751057536555e-08,1.1896622871582655e-05
SMPDL3A,-7.0073495,-2.2464733,7.228256018650722e-08,9.52498906613676e-06
PPARG,-7.0435915,-1.2374183,1.5907531903304316e-08,3.300603560305339e-06
APOA1,-7.058588,-14.612529,5.742994546850567e-08,8.085828661543445e-06
TFPI,-7.1094017,-1.3720508,3.178890163062913e-08,5.22165822722282e-06
PRR15,-7.200942,-1.0318886,1.2745341661966607e-08,2.8711613238221633e-06
PKIB,-7.2223287,-2.6338234,3.3687357104735423e-07,2.887043120568331e-05
UNC93A,-7.228337,-3.270295,2.279470354830461e-07,2.131393958498249e-05
TFPI,-7.241751,-1.2456559,1.6601271840809754e-08,3.399811112438039e-06
AOC1,-7.2529664,-2.2997158,1.9720480969716562e-08,3.801176080610085e-06
SLC25A23,-7.2589736,-1.233869,9.423643713831612e-09,2.3587529797366777e-06
SMLR1,-7.2667475,-1.0017515,9.623200492611613e-09,2.3639099299856756e-06
GPX4,-7.270258,-1.6974784,1.14639583867318e-08,2.6931738373795323e-06
G6PC,-7.273839,-1.9831463,2.291236294002477e-08,4.168904436937507e-06
LAMP2,-7.323919,-1.1323762,1.423772911199817e-08,3.103890558070495e-06
PMM1,-7.327999,-1.2457484,4.906572670541908e-09,1.441709523759789e-06
GABARAPL1,-7.330662,-1.6277729,3.08274664526321e-08,5.135052660122066e-06
ENTPD8,-7.3728137,-1.6974918,3.062106121675168e-08,5.120993977901668e-06
,-7.405944,-1.1994382,3.6851172012967468e-09,1.1914985365516602e-06
,-7.4227867,-1.1602257,4.7954639332902435e-09,1.4267862408312048e-06
STOM,-7.458435,-1.6371603,1.7195801405292464e-08,3.491338099056526e-06
,-7.458918,-2.054914,5.608999814353537e-08,7.944459707114454e-06
MS4A8,-7.4820886,-1.5209628,1.7484507362019505e-09,7.385174908705864e-07
GPX4,-7.4941616,-2.1976023,2.370800975261148e-09,8.972438538934331e-07
SMPDL3A,-7.5243635,-1.3817621,1.5046165458978396e-08,3.2157284464929347e-06
CAPN13,-7.562614,-1.4715179,2.4475815826930064e-09,8.982212103178199e-07
TM4SF4,-7.6272025,-11.966288,2.4590135615834345e-09,8.982212103178199e-07
PRAP1,-7.7228527,-2.3171463,2.4461656432646135e-09,8.982212103178199e-07
ADI1,-7.7368717,-1.6238332,2.5018476239564832e-08,4.464076231448232e-06
LAMA1,-7.7788363,-2.5874567,3.154344758199793e-08,5.211438065675318e-06
SCAMP5,-7.7794013,-1.7060604,7.543930924471689e-09,1.960883188153748e-06
TRIM36,-7.7850294,-1.4888308,3.7002788443208137e-09,1.1914985365516602e-06
LAMB2,-7.8298993,-1.8180547,1.5182810195624043e-08,3.2208663763425405e-06
NELL2,-7.841099,-1.7039174,6.494508677555795e-10,3.6575681191563334e-07
SIRPA,-7.936056,-1.2842611,2.108360980175344e-09,8.242994453649173e-07
NBL1,-7.9622602,-1.4298086,1.8353478422033378e-09,7.549982640966374e-07
CERK,-8.008752,-1.0284369,1.614708458468531e-09,6.881712886916287e-07
UBL3,-8.042875,-1.1146841,4.010799277558936e-09,1.2649258761565372e-06
PHYH,-8.161199,-1.8422282,1.9166934833329067e-10,1.5366627115231145e-07
LAMP2,-8.428578,-1.5920238,3.6265343556000663e-10,2.3501432980872924e-07
PPARG,-8.460237,-1.4686551,3.624188712016286e-10,2.3501432980872924e-07
SORL1,-8.48026,-1.2658815,1.103747778802319e-09,5.496315386505401e-07
LAMP2,-8.494322,-1.7164674,5.291894661620985e-10,3.168907098193721e-07
PGRMC1,-8.536313,-1.4569113,9.650706179941202e-10,5.016988541258005e-07
DHRS7,-8.64652,-2.2133,8.069327274349552e-11,8.483014785947872e-08
MAPKAPK3,-8.68753,-1.3723278,9.760126665086166e-11,9.82387898181343e-08
LAMB3,-8.813143,-1.5133078,1.9489665946136274e-10,1.5366627115231145e-07
IDS,-9.1771755,-1.364657,1.473234713519702e-09,6.485718700693138e-07
FBXO2,-9.290716,-1.6684867,4.1697298186776017e-10,2.630098780429084e-07
CAMK2N1,-9.641998,-2.4589977,1.2944050603127326e-12,3.40191223267858e-09
SERPINE2,-10.183548,-2.527329,9.483360561705512e-13,2.8039333630787666e-09
