Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of calcium ion transport (GO:0051924)	1/58	6.736465e-02	1.046344e-01	0	0	1.519375e+01	4.098718e+01	CCL5
GO_Biological_Process_2021	fatty acid oxidation (GO:0019395)	1/59	6.848707e-02	1.057521e-01	0	0	1.493103e+01	4.003175e+01	ADH4
GO_Biological_Process_2021	positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	1/59	6.848707e-02	1.057521e-01	0	0	1.493103e+01	4.003175e+01	CCL5
GO_Biological_Process_2021	response to organic cyclic compound (GO:0014070)	1/60	6.960819e-02	1.065431e-01	0	0	1.467723e+01	3.911295e+01	CCL5
GO_Biological_Process_2021	cellular response to chemokine (GO:1990869)	1/60	6.960819e-02	1.065431e-01	0	0	1.467723e+01	3.911295e+01	CCL5
GO_Biological_Process_2021	Notch signaling pathway (GO:0007219)	1/60	6.960819e-02	1.065431e-01	0	0	1.467723e+01	3.911295e+01	STAT1
GO_Biological_Process_2021	protein transport (GO:0015031)	2/369	7.178559e-02	1.093317e-01	0	0	4.857320e+00	1.279453e+01	APOB;HSP90B1
GO_Biological_Process_2021	glucose metabolic process (GO:0006006)	1/62	7.184655e-02	1.093317e-01	0	0	1.419458e+01	3.737750e+01	FBP1
GO_Biological_Process_2021	negative regulation of endopeptidase activity (GO:0010951)	1/63	7.296379e-02	1.100747e-01	0	0	1.396494e+01	3.655730e+01	SERPINE2
GO_Biological_Process_2021	negative regulation of peptidase activity (GO:0010466)	1/63	7.296379e-02	1.100747e-01	0	0	1.396494e+01	3.655730e+01	SERPINE2
GO_Biological_Process_2021	positive regulation of viral process (GO:0048524)	1/63	7.296379e-02	1.100747e-01	0	0	1.396494e+01	3.655730e+01	CCL5
GO_Biological_Process_2021	regulation of cellular ketone metabolic process (GO:0010565)	1/64	7.407975e-02	1.111196e-01	0	0	1.374258e+01	3.576662e+01	PSME1
GO_Biological_Process_2021	pre-replicative complex assembly (GO:0036388)	1/64	7.407975e-02	1.111196e-01	0	0	1.374258e+01	3.576662e+01	PSME1
GO_Biological_Process_2021	mitotic G1 DNA damage checkpoint signaling (GO:0031571)	1/65	7.519442e-02	1.124703e-01	0	0	1.352717e+01	3.500397e+01	PRAP1
GO_Biological_Process_2021	negative regulation of programmed cell death (GO:0043069)	2/381	7.588092e-02	1.131684e-01	0	0	4.700648e+00	1.212104e+01	PRAP1;HSP90B1
GO_Biological_Process_2021	negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	1/66	7.630780e-02	1.131684e-01	0	0	1.331839e+01	3.426796e+01	PSME1
GO_Biological_Process_2021	positive regulation of T cell proliferation (GO:0042102)	1/66	7.630780e-02	1.131684e-01	0	0	1.331839e+01	3.426796e+01	CCL5
GO_Biological_Process_2021	regulation of viral genome replication (GO:0045069)	1/67	7.741990e-02	1.144942e-01	0	0	1.311594e+01	3.355729e+01	CCL5
GO_Biological_Process_2021	regulation of translational initiation (GO:0006446)	1/68	7.853072e-02	1.154863e-01	0	0	1.291953e+01	3.287072e+01	CCL5
GO_Biological_Process_2021	regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	1/68	7.853072e-02	1.154863e-01	0	0	1.291953e+01	3.287072e+01	CCL5
GO_Biological_Process_2021	sterol metabolic process (GO:0016125)	1/70	8.074850e-02	1.180608e-01	0	0	1.254379e+01	3.156540e+01	APOB
GO_Biological_Process_2021	neutrophil chemotaxis (GO:0030593)	1/70	8.074850e-02	1.180608e-01	0	0	1.254379e+01	3.156540e+01	CCL5
GO_Biological_Process_2021	protein tetramerization (GO:0051262)	1/71	8.185548e-02	1.180608e-01	0	0	1.236398e+01	3.094456e+01	AQP10
GO_Biological_Process_2021	regulation of G1/S transition of mitotic cell cycle (GO:2000045)	1/71	8.185548e-02	1.180608e-01	0	0	1.236398e+01	3.094456e+01	PSME1
GO_Biological_Process_2021	regulation of glycolytic process (GO:0006110)	1/71	8.185548e-02	1.180608e-01	0	0	1.236398e+01	3.094456e+01	FBP1
GO_Biological_Process_2021	regulation of hematopoietic stem cell differentiation (GO:1902036)	1/71	8.185548e-02	1.180608e-01	0	0	1.236398e+01	3.094456e+01	PSME1
GO_Biological_Process_2021	cholesterol homeostasis (GO:0042632)	1/71	8.185548e-02	1.180608e-01	0	0	1.236398e+01	3.094456e+01	APOB
GO_Biological_Process_2021	negative regulation of epithelial cell proliferation (GO:0050680)	1/72	8.296117e-02	1.190017e-01	0	0	1.218922e+01	3.034364e+01	STAT1
GO_Biological_Process_2021	sterol homeostasis (GO:0055092)	1/72	8.296117e-02	1.190017e-01	0	0	1.218922e+01	3.034364e+01	APOB
GO_Biological_Process_2021	regulation of Rho protein signal transduction (GO:0035023)	1/73	8.406560e-02	1.192823e-01	0	0	1.201932e+01	2.976174e+01	ARHGDIB
GO_Biological_Process_2021	negative regulation of cell adhesion (GO:0007162)	1/73	8.406560e-02	1.192823e-01	0	0	1.201932e+01	2.976174e+01	ARHGDIB
GO_Biological_Process_2021	granulocyte chemotaxis (GO:0071621)	1/73	8.406560e-02	1.192823e-01	0	0	1.201932e+01	2.976174e+01	CCL5
GO_Biological_Process_2021	ubiquitin-dependent ERAD pathway (GO:0030433)	1/73	8.406560e-02	1.192823e-01	0	0	1.201932e+01	2.976174e+01	HSP90B1
GO_Biological_Process_2021	regulation of cytokine-mediated signaling pathway (GO:0001959)	1/74	8.516874e-02	1.195041e-01	0	0	1.185408e+01	2.919803e+01	STAT1
GO_Biological_Process_2021	NIK/NF-kappaB signaling (GO:0038061)	1/74	8.516874e-02	1.195041e-01	0	0	1.185408e+01	2.919803e+01	PSME1
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator (GO:0030330)	1/74	8.516874e-02	1.195041e-01	0	0	1.185408e+01	2.919803e+01	PRAP1
GO_Biological_Process_2021	regulation of peptide hormone secretion (GO:0090276)	1/74	8.516874e-02	1.195041e-01	0	0	1.185408e+01	2.919803e+01	CCL5
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	2/408	8.536437e-02	1.195041e-01	0	0	4.381997e+00	1.078334e+01	SERPINE2;CCL5
GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	1/75	8.627061e-02	1.195041e-01	0	0	1.169330e+01	2.865170e+01	PSME1
GO_Biological_Process_2021	positive regulation of immune response (GO:0050778)	1/75	8.627061e-02	1.195041e-01	0	0	1.169330e+01	2.865170e+01	CCL5
GO_Biological_Process_2021	regulation of hematopoietic progenitor cell differentiation (GO:1901532)	1/75	8.627061e-02	1.195041e-01	0	0	1.169330e+01	2.865170e+01	PSME1
GO_Biological_Process_2021	positive regulation of T cell activation (GO:0050870)	1/75	8.627061e-02	1.195041e-01	0	0	1.169330e+01	2.865170e+01	CCL5
GO_Biological_Process_2021	regulation of T cell proliferation (GO:0042129)	1/76	8.737121e-02	1.207102e-01	0	0	1.153681e+01	2.812201e+01	CCL5
GO_Biological_Process_2021	positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	1/77	8.847054e-02	1.208239e-01	0	0	1.138444e+01	2.760824e+01	CCL5
GO_Biological_Process_2021	cholesterol metabolic process (GO:0008203)	1/77	8.847054e-02	1.208239e-01	0	0	1.138444e+01	2.760824e+01	APOB
GO_Biological_Process_2021	neutrophil migration (GO:1990266)	1/77	8.847054e-02	1.208239e-01	0	0	1.138444e+01	2.760824e+01	CCL5
GO_Biological_Process_2021	positive regulation of tumor necrosis factor production (GO:0032760)	1/77	8.847054e-02	1.208239e-01	0	0	1.138444e+01	2.760824e+01	HLA-E
GO_Biological_Process_2021	cellular protein metabolic process (GO:0044267)	2/417	8.860417e-02	1.208239e-01	0	0	4.284995e+00	1.038501e+01	APOB;HSP90B1
GO_Biological_Process_2021	negative regulation of blood vessel morphogenesis (GO:2000181)	1/78	8.956861e-02	1.218226e-01	0	0	1.123602e+01	2.710972e+01	STAT1
GO_Biological_Process_2021	positive regulation of cell adhesion (GO:0045785)	1/80	9.176093e-02	1.244819e-01	0	0	1.095047e+01	2.615594e+01	CCL5
GO_Biological_Process_2021	positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	1/81	9.285519e-02	1.256417e-01	0	0	1.081304e+01	2.569951e+01	HLA-E
GO_Biological_Process_2021	regulation of G protein-coupled receptor signaling pathway (GO:0008277)	1/82	9.394819e-02	1.267938e-01	0	0	1.067901e+01	2.525599e+01	CCL5
GO_Biological_Process_2021	regulation of defense response (GO:0031347)	1/83	9.503992e-02	1.279384e-01	0	0	1.054825e+01	2.482487e+01	IRF1
GO_Biological_Process_2021	anaphase-promoting complex-dependent catabolic process (GO:0031145)	1/84	9.613040e-02	1.290753e-01	0	0	1.042064e+01	2.440565e+01	PSME1
GO_Biological_Process_2021	Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	1/85	9.721961e-02	1.302048e-01	0	0	1.029607e+01	2.399789e+01	PSME1
GO_Biological_Process_2021	response to interleukin-1 (GO:0070555)	1/86	9.830757e-02	1.306620e-01	0	0	1.017442e+01	2.360115e+01	CCL5
GO_Biological_Process_2021	negative regulation of phosphorylation (GO:0042326)	1/86	9.830757e-02	1.306620e-01	0	0	1.017442e+01	2.360115e+01	FBP1
GO_Biological_Process_2021	regulation of neuron death (GO:1901214)	1/86	9.830757e-02	1.306620e-01	0	0	1.017442e+01	2.360115e+01	CCL5
GO_Biological_Process_2021	negative regulation of angiogenesis (GO:0016525)	1/87	9.939427e-02	1.307819e-01	0	0	1.005561e+01	2.321500e+01	STAT1
GO_Biological_Process_2021	ERAD pathway (GO:0036503)	1/87	9.939427e-02	1.307819e-01	0	0	1.005561e+01	2.321500e+01	HSP90B1
GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	1/87	9.939427e-02	1.307819e-01	0	0	1.005561e+01	2.321500e+01	PSME1
GO_Biological_Process_2021	calcium ion transmembrane transport (GO:0070588)	1/87	9.939427e-02	1.307819e-01	0	0	1.005561e+01	2.321500e+01	SLC25A23
GO_Biological_Process_2021	regulation of establishment of planar polarity (GO:0090175)	1/88	1.004797e-01	1.315508e-01	0	0	9.939530e+00	2.283905e+01	PSME1
GO_Biological_Process_2021	metal ion transport (GO:0030001)	1/88	1.004797e-01	1.315508e-01	0	0	9.939530e+00	2.283905e+01	CCL5
GO_Biological_Process_2021	regulation of type I interferon production (GO:0032479)	1/89	1.015639e-01	1.323103e-01	0	0	9.826087e+00	2.247292e+01	IRF1
GO_Biological_Process_2021	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)	1/89	1.015639e-01	1.323103e-01	0	0	9.826087e+00	2.247292e+01	PSME1
GO_Biological_Process_2021	negative regulation of transcription, DNA-templated (GO:0045892)	3/948	1.027110e-01	1.334735e-01	0	0	2.876946e+00	6.547457e+00	STAT1;IRF1;FBP1
GO_Biological_Process_2021	regulation of stem cell differentiation (GO:2000736)	1/91	1.037285e-01	1.341317e-01	0	0	9.606763e+00	2.176871e+01	PSME1
GO_Biological_Process_2021	regulation of actin cytoskeleton organization (GO:0032956)	1/91	1.037285e-01	1.341317e-01	0	0	9.606763e+00	2.176871e+01	ARHGDIB
GO_Biological_Process_2021	negative regulation of mitotic cell cycle phase transition (GO:1901991)	1/92	1.048090e-01	1.345348e-01	0	0	9.500717e+00	2.142997e+01	PSME1
GO_Biological_Process_2021	regulation of endothelial cell proliferation (GO:0001936)	1/92	1.048090e-01	1.345348e-01	0	0	9.500717e+00	2.142997e+01	STAT1
GO_Biological_Process_2021	cellular response to fibroblast growth factor stimulus (GO:0044344)	1/92	1.048090e-01	1.345348e-01	0	0	9.500717e+00	2.142997e+01	CCL5
GO_Biological_Process_2021	negative regulation of cellular protein metabolic process (GO:0032269)	1/94	1.069661e-01	1.366356e-01	0	0	9.295465e+00	2.077762e+01	SERPINE2
GO_Biological_Process_2021	interleukin-1-mediated signaling pathway (GO:0070498)	1/94	1.069661e-01	1.366356e-01	0	0	9.295465e+00	2.077762e+01	PSME1
GO_Biological_Process_2021	regulation of cell cycle phase transition (GO:1901987)	1/95	1.080428e-01	1.376759e-01	0	0	9.196115e+00	2.046345e+01	PSME1
GO_Biological_Process_2021	positive regulation of cell population proliferation (GO:0008284)	2/474	1.099481e-01	1.397369e-01	0	0	3.756549e+00	8.293510e+00	STAT1;CCL5
GO_Biological_Process_2021	calcium ion homeostasis (GO:0055074)	1/97	1.101925e-01	1.397369e-01	0	0	9.003623e+00	1.985773e+01	CCL5
GO_Biological_Process_2021	positive regulation of defense response (GO:0031349)	1/98	1.112655e-01	1.407575e-01	0	0	8.910354e+00	1.956568e+01	CCL5
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	2/481	1.126596e-01	1.421786e-01	0	0	3.700323e+00	8.079226e+00	AOC1;HLA-B
GO_Biological_Process_2021	positive regulation of translation (GO:0045727)	1/100	1.134077e-01	1.427795e-01	0	0	8.729469e+00	1.900201e+01	CCL5
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	2/485	1.142173e-01	1.431123e-01	0	0	3.668925e+00	7.960294e+00	PRAP1;HSP90B1
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	2/485	1.142173e-01	1.431123e-01	0	0	3.668925e+00	7.960294e+00	AOC1;HLA-B
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	2/488	1.153894e-01	1.440881e-01	0	0	3.645716e+00	7.872717e+00	AOC1;HLA-B
GO_Biological_Process_2021	regulation of cell death (GO:0010941)	1/102	1.155450e-01	1.440881e-01	0	0	8.555747e+00	1.846412e+01	CCL5
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen (GO:0002478)	1/103	1.166117e-01	1.450739e-01	0	0	8.471441e+00	1.820432e+01	HLA-E
GO_Biological_Process_2021	cellular metal ion homeostasis (GO:0006875)	1/104	1.176773e-01	1.457089e-01	0	0	8.388772e+00	1.795037e+01	CCL5
GO_Biological_Process_2021	regulation of insulin secretion (GO:0050796)	1/104	1.176773e-01	1.457089e-01	0	0	8.388772e+00	1.795037e+01	CCL5
GO_Biological_Process_2021	positive regulation of cellular metabolic process (GO:0031325)	1/105	1.187416e-01	1.466808e-01	0	0	8.307692e+00	1.770208e+01	CCL5
GO_Biological_Process_2021	regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	1/106	1.198047e-01	1.476466e-01	0	0	8.228157e+00	1.745926e+01	CCL5
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	3/1025	1.223691e-01	1.504538e-01	0	0	2.649427e+00	5.565687e+00	PSME1;APOB;HSP90B1
GO_Biological_Process_2021	response to endoplasmic reticulum stress (GO:0034976)	1/110	1.240448e-01	1.514500e-01	0	0	7.924611e+00	1.653956e+01	HSP90B1
GO_Biological_Process_2021	response to tumor necrosis factor (GO:0034612)	1/110	1.240448e-01	1.514500e-01	0	0	7.924611e+00	1.653956e+01	CCL5
GO_Biological_Process_2021	regulation of interleukin-6 production (GO:0032675)	1/110	1.240448e-01	1.514500e-01	0	0	7.924611e+00	1.653956e+01	HLA-B
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	2/511	1.244807e-01	1.516296e-01	0	0	3.476871e+00	7.244425e+00	STAT1;IRF1
GO_Biological_Process_2021	Fc-epsilon receptor signaling pathway (GO:0038095)	1/111	1.251017e-01	1.516823e-01	0	0	7.852174e+00	1.632175e+01	PSME1
GO_Biological_Process_2021	cellular divalent inorganic cation homeostasis (GO:0072503)	1/111	1.251017e-01	1.516823e-01	0	0	7.852174e+00	1.632175e+01	CCL5
GO_Biological_Process_2021	Fc receptor signaling pathway (GO:0038093)	1/112	1.261575e-01	1.526099e-01	0	0	7.781042e+00	1.610850e+01	PSME1
GO_Biological_Process_2021	calcium ion transport (GO:0006816)	1/115	1.293174e-01	1.553584e-01	0	0	7.575133e+00	1.549483e+01	CCL5
GO_Biological_Process_2021	cellular response to lectin (GO:1990858)	1/115	1.293174e-01	1.553584e-01	0	0	7.575133e+00	1.549483e+01	PSME1
GO_Biological_Process_2021	stimulatory C-type lectin receptor signaling pathway (GO:0002223)	1/115	1.293174e-01	1.553584e-01	0	0	7.575133e+00	1.549483e+01	PSME1
GO_Biological_Process_2021	innate immune response activating cell surface receptor signaling pathway (GO:0002220)	1/119	1.335135e-01	1.600333e-01	0	0	7.316875e+00	1.473291e+01	PSME1
GO_Biological_Process_2021	cellular response to lipopolysaccharide (GO:0071222)	1/120	1.345595e-01	1.609197e-01	0	0	7.255024e+00	1.455175e+01	CCL5
GO_Biological_Process_2021	protein homooligomerization (GO:0051260)	1/121	1.356043e-01	1.618006e-01	0	0	7.194203e+00	1.437412e+01	AQP10
GO_Biological_Process_2021	epithelium development (GO:0060429)	1/122	1.366479e-01	1.623080e-01	0	0	7.134387e+00	1.419991e+01	STAT1
GO_Biological_Process_2021	regulation of mRNA catabolic process (GO:0061013)	1/122	1.366479e-01	1.623080e-01	0	0	7.134387e+00	1.419991e+01	PSME1
GO_Biological_Process_2021	cellular response to organic substance (GO:0071310)	1/123	1.376903e-01	1.631770e-01	0	0	7.075552e+00	1.402904e+01	CCL5
GO_Biological_Process_2021	regulation of tumor necrosis factor production (GO:0032680)	1/124	1.387315e-01	1.636719e-01	0	0	7.017674e+00	1.386142e+01	HLA-E
GO_Biological_Process_2021	non-canonical Wnt signaling pathway (GO:0035567)	1/124	1.387315e-01	1.636719e-01	0	0	7.017674e+00	1.386142e+01	PSME1
GO_Biological_Process_2021	regulation of phosphorylation (GO:0042325)	1/125	1.397714e-01	1.641611e-01	0	0	6.960729e+00	1.369695e+01	CCL5
GO_Biological_Process_2021	regulation of protein secretion (GO:0050708)	1/125	1.397714e-01	1.641611e-01	0	0	6.960729e+00	1.369695e+01	CCL5
GO_Biological_Process_2021	negative regulation of cell growth (GO:0030308)	1/126	1.408102e-01	1.646444e-01	0	0	6.904696e+00	1.353557e+01	FBP1
GO_Biological_Process_2021	negative regulation of growth (GO:0045926)	1/126	1.408102e-01	1.646444e-01	0	0	6.904696e+00	1.353557e+01	FBP1
GO_Biological_Process_2021	DNA-dependent DNA replication (GO:0006261)	1/129	1.439193e-01	1.679058e-01	0	0	6.741848e+00	1.306909e+01	PSME1
GO_Biological_Process_2021	regulation of response to external stimulus (GO:0032101)	1/130	1.449532e-01	1.679922e-01	0	0	6.689248e+00	1.291924e+01	IRF1
GO_Biological_Process_2021	positive regulation of canonical Wnt signaling pathway (GO:0090263)	1/130	1.449532e-01	1.679922e-01	0	0	6.689248e+00	1.291924e+01	PSME1
GO_Biological_Process_2021	regulation of primary metabolic process (GO:0080090)	1/130	1.449532e-01	1.679922e-01	0	0	6.689248e+00	1.291924e+01	PSME1
GO_Biological_Process_2021	cellular response to hypoxia (GO:0071456)	1/131	1.459860e-01	1.688164e-01	0	0	6.637458e+00	1.277209e+01	PSME1
GO_Biological_Process_2021	regulation of cell motility (GO:2000145)	1/133	1.480480e-01	1.708246e-01	0	0	6.536232e+00	1.248563e+01	SERPINE2
GO_Biological_Process_2021	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	1/134	1.490771e-01	1.716349e-01	0	0	6.486760e+00	1.234619e+01	CCL5
GO_Biological_Process_2021	cellular calcium ion homeostasis (GO:0006874)	1/136	1.511319e-01	1.736198e-01	0	0	6.390016e+00	1.207459e+01	CCL5
GO_Biological_Process_2021	positive regulation of response to external stimulus (GO:0032103)	1/139	1.542052e-01	1.767636e-01	0	0	6.250158e+00	1.168449e+01	CCL5
GO_Biological_Process_2021	regulation of small GTPase mediated signal transduction (GO:0051056)	1/141	1.562482e-01	1.787152e-01	0	0	6.160248e+00	1.143533e+01	ARHGDIB
GO_Biological_Process_2021	Ras protein signal transduction (GO:0007265)	1/142	1.572678e-01	1.794905e-01	0	0	6.116250e+00	1.131387e+01	ARHGDIB
GO_Biological_Process_2021	protein-DNA complex assembly (GO:0065004)	1/143	1.582864e-01	1.798709e-01	0	0	6.072872e+00	1.119443e+01	PSME1
GO_Biological_Process_2021	nitrogen compound transport (GO:0071705)	1/143	1.582864e-01	1.798709e-01	0	0	6.072872e+00	1.119443e+01	HSP90B1
GO_Biological_Process_2021	negative regulation of cell migration (GO:0030336)	1/144	1.593037e-01	1.806359e-01	0	0	6.030100e+00	1.107695e+01	ARHGDIB
GO_Biological_Process_2021	regulation of mRNA stability (GO:0043488)	1/146	1.613348e-01	1.825448e-01	0	0	5.946327e+00	1.084773e+01	PSME1
GO_Biological_Process_2021	positive regulation of hydrolase activity (GO:0051345)	1/149	1.643727e-01	1.851838e-01	0	0	5.824912e+00	1.051757e+01	CCL5
GO_Biological_Process_2021	regulation of G2/M transition of mitotic cell cycle (GO:0010389)	1/149	1.643727e-01	1.851838e-01	0	0	5.824912e+00	1.051757e+01	PSME1
GO_Biological_Process_2021	response to cytokine (GO:0034097)	1/150	1.653830e-01	1.855257e-01	0	0	5.785527e+00	1.041101e+01	STAT1
GO_Biological_Process_2021	regulation of cytokine production (GO:0001817)	1/150	1.653830e-01	1.855257e-01	0	0	5.785527e+00	1.041101e+01	HLA-B
GO_Biological_Process_2021	dephosphorylation (GO:0016311)	1/153	1.684068e-01	1.881139e-01	0	0	5.670481e+00	1.010124e+01	FBP1
GO_Biological_Process_2021	positive regulation of Wnt signaling pathway (GO:0030177)	1/153	1.684068e-01	1.881139e-01	0	0	5.670481e+00	1.010124e+01	PSME1
GO_Biological_Process_2021	positive regulation of protein kinase activity (GO:0045860)	1/154	1.694124e-01	1.888354e-01	0	0	5.633134e+00	1.000118e+01	CCL5
GO_Biological_Process_2021	cellular response to growth factor stimulus (GO:0071363)	1/158	1.734231e-01	1.920826e-01	0	0	5.488507e+00	9.615979e+00	CCL5
GO_Biological_Process_2021	cellular response to starvation (GO:0009267)	1/158	1.734231e-01	1.920826e-01	0	0	5.488507e+00	9.615979e+00	AOC1
GO_Biological_Process_2021	T cell receptor signaling pathway (GO:0050852)	1/158	1.734231e-01	1.920826e-01	0	0	5.488507e+00	9.615979e+00	PSME1
GO_Biological_Process_2021	negative regulation of canonical Wnt signaling pathway (GO:0090090)	1/165	1.803974e-01	1.993866e-01	0	0	5.252386e+00	8.995201e+00	PSME1
GO_Biological_Process_2021	positive regulation of ERK1 and ERK2 cascade (GO:0070374)	1/172	1.873152e-01	2.065976e-01	0	0	5.035596e+00	8.434435e+00	CCL5
GO_Biological_Process_2021	regulation of mitotic cell cycle (GO:0007346)	1/178	1.932002e-01	2.126417e-01	0	0	4.863424e+00	7.995608e+00	PSME1
GO_Biological_Process_2021	positive regulation of cellular biosynthetic process (GO:0031328)	1/180	1.951528e-01	2.143414e-01	0	0	4.808598e+00	7.857119e+00	CCL5
GO_Biological_Process_2021	negative regulation of transcription by RNA polymerase II (GO:0000122)	2/684	1.974748e-01	2.164390e-01	0	0	2.571848e+00	4.171907e+00	STAT1;FBP1
GO_Biological_Process_2021	antigen receptor-mediated signaling pathway (GO:0050851)	1/185	2.000144e-01	2.187657e-01	0	0	4.676749e+00	7.526600e+00	PSME1
GO_Biological_Process_2021	regulation of mitotic cell cycle phase transition (GO:1901990)	1/188	2.029178e-01	2.214800e-01	0	0	4.601023e+00	7.338420e+00	PSME1
GO_Biological_Process_2021	regulation of GTPase activity (GO:0043087)	1/189	2.038834e-01	2.220722e-01	0	0	4.576318e+00	7.277293e+00	CCL5
GO_Biological_Process_2021	negative regulation of Wnt signaling pathway (GO:0030178)	1/191	2.058112e-01	2.237078e-01	0	0	4.527689e+00	7.157352e+00	PSME1
GO_Biological_Process_2021	regulation of programmed cell death (GO:0043067)	1/194	2.086945e-01	2.263732e-01	0	0	4.456634e+00	6.983028e+00	STAT1
GO_Biological_Process_2021	negative regulation of intracellular signal transduction (GO:1902532)	1/198	2.125233e-01	2.300510e-01	0	0	4.365262e+00	6.760497e+00	STAT1
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	1/203	2.172843e-01	2.347207e-01	0	0	4.256134e+00	6.497196e+00	STAT1
GO_Biological_Process_2021	proteasomal protein catabolic process (GO:0010498)	1/205	2.191810e-01	2.362834e-01	0	0	4.213981e+00	6.396223e+00	PSME1
GO_Biological_Process_2021	regulation of inflammatory response (GO:0050727)	1/206	2.201277e-01	2.368177e-01	0	0	4.193213e+00	6.346628e+00	CCL5
GO_Biological_Process_2021	phosphate-containing compound metabolic process (GO:0006796)	1/212	2.257847e-01	2.424069e-01	0	0	4.072739e+00	6.060941e+00	FBP1
GO_Biological_Process_2021	positive regulation of GTPase activity (GO:0043547)	1/214	2.276617e-01	2.434264e-01	0	0	4.034089e+00	5.970026e+00	CCL5
GO_Biological_Process_2021	negative regulation of multicellular organismal process (GO:0051241)	1/214	2.276617e-01	2.434264e-01	0	0	4.034089e+00	5.970026e+00	ARHGDIB
GO_Biological_Process_2021	regulation of cell growth (GO:0001558)	1/217	2.304689e-01	2.459272e-01	0	0	3.977456e+00	5.837471e+00	FBP1
GO_Biological_Process_2021	regulation of cell population proliferation (GO:0042127)	2/764	2.329921e-01	2.481153e-01	0	0	2.292293e+00	3.339300e+00	STAT1;IRF1
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	1/221	2.341966e-01	2.483904e-01	0	0	3.904348e+00	5.667529e+00	CCL5
GO_Biological_Process_2021	transcription, DNA-templated (GO:0006351)	1/221	2.341966e-01	2.483904e-01	0	0	3.904348e+00	5.667529e+00	IRF9
GO_Biological_Process_2021	regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	1/224	2.369811e-01	2.508368e-01	0	0	3.851238e+00	5.544916e+00	STAT1
GO_Biological_Process_2021	inflammatory response (GO:0006954)	1/230	2.425209e-01	2.561841e-01	0	0	3.749193e+00	5.311360e+00	CCL5
GO_Biological_Process_2021	apoptotic process (GO:0006915)	1/231	2.434405e-01	2.566390e-01	0	0	3.732703e+00	5.273873e+00	IRF1
GO_Biological_Process_2021	regulation of ERK1 and ERK2 cascade (GO:0070372)	1/238	2.498474e-01	2.628655e-01	0	0	3.621170e+00	5.022219e+00	CCL5
GO_Biological_Process_2021	membrane organization (GO:0061024)	1/242	2.534851e-01	2.661594e-01	0	0	3.560346e+00	4.886398e+00	APOB
GO_Biological_Process_2021	regulation of canonical Wnt signaling pathway (GO:0060828)	1/253	2.634019e-01	2.754702e-01	0	0	3.403037e+00	4.539903e+00	PSME1
GO_Biological_Process_2021	positive regulation of phosphorylation (GO:0042327)	1/253	2.634019e-01	2.754702e-01	0	0	3.403037e+00	4.539903e+00	CCL5
GO_Biological_Process_2021	positive regulation of cell differentiation (GO:0045597)	1/258	2.678677e-01	2.795836e-01	0	0	3.335984e+00	4.394364e+00	APOB
GO_Biological_Process_2021	regulation of transcription by RNA polymerase II (GO:0006357)	4/2206	2.693042e-01	2.805253e-01	0	0	1.614351e+00	2.117888e+00	STAT1;IRF1;FBP1;IRF9
GO_Biological_Process_2021	negative regulation of signal transduction (GO:0009968)	1/267	2.758409e-01	2.861985e-01	0	0	3.221641e+00	4.149252e+00	CCL5
GO_Biological_Process_2021	protein deubiquitination (GO:0016579)	1/267	2.758409e-01	2.861985e-01	0	0	3.221641e+00	4.149252e+00	PSME1
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	1/269	2.776013e-01	2.874570e-01	0	0	3.197274e+00	4.097529e+00	CCL5
GO_Biological_Process_2021	positive regulation of MAPK cascade (GO:0043410)	1/274	2.819846e-01	2.914211e-01	0	0	3.137920e+00	3.972302e+00	CCL5
GO_Biological_Process_2021	protein modification by small protein removal (GO:0070646)	1/276	2.837307e-01	2.926496e-01	0	0	3.114783e+00	3.923784e+00	PSME1
